SLNO,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,url
1260,340.0,0.0235294117647,0.141176470588,0,1,25,1026.52148438,95.7121574492,17,10,1,http://dot.gov.in/cca/cca
1261,0.0,0.0,0.141176470588,0,0,0,0.0,0.0,0,1,0,http://dotasset.gov.in
1262,288.0,0.0,1.03125,0,26,9,57.404296875,45.2944779014,3,3,8,http://dotosp.gov.in
1263,736.0,0.0557065217391,0.00679347826087,0,12,6,985.963867188,98.9824955157,9,8,2,http://dotuttarakhand.org
1264,711.0,0.0,0.180028129395,0,345,141,928.66015625,78.0894433765,247,4,38,http://dowrodisha.gov.in
1265,156.0,0.0,0.679487179487,0,35,19,210.720703125,94.9068023617,3,11,23,http://dpal.kar.nic.in
1266,64.0,0.125,1.0625,1,65,12,250.6640625,89.8359825464,26,17,7,http://dpar.puducherry.gov.in
1267,119.0,0.159663865546,0.243697478992,7,0,27,2540.33496094,88.7828907282,39,16,18,http://dpd.gov.in
1268,404.0,0.0668316831683,0.232673267327,3,11,65,33635.5927734,99.9593994074,69,6,5,http://dpe.nic.in
1269,42.0,0.190476190476,0.142857142857,1,30,4,146.97265625,95.7448504983,33,7,2,http://dpeassam.nic.in
1270,17.0,0.588235294118,0.176470588235,0,7,0,0.9619140625,0.0,0,1,1,http://dpegujarat.nic.in
1271,450.0,0.0711111111111,0.215555555556,1,89,40,842.369140625,88.3011085271,45,9,3,http://dpemou.nic.in
1272,339.0,0.0,0.0884955752212,3,69,27,537.484375,92.1992645135,13,11,1,http://dpg.gov.in
1273,994.0,0.0271629778672,0.163983903421,6,72,76,1292.7109375,94.2552744656,46,18,0,http://dpl.gov.in
1274,192.0,0.135416666667,0.140625,0,5,56,1298.35742188,95.4646721594,23,11,3,http://dpns.assam.gov.in
1275,0.0,0.0,0.140625,0,0,0,0.0,0.0,0,1,0,http://dppf.guj.nic.in
1276,0.0,0.0,0.140625,0,0,0,0.0,0.0,0,1,0,http://dppr.gov.in
1277,2866.0,0.201325889742,0.103628750872,1,53,229,4018.8515625,82.457820856,71,13,41,http://dprcg.gov.in
1278,785.0,0.00509554140127,0.0535031847134,1,5,57,188.185546875,75.9509501718,6,14,0,http://dprcg.gov.in/content/%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%AA%E0%A4%BE%E0%A4%B2-%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%9A%E0%A4%AF
1279,651.0,0.0,0.144393241167,1,230,95,303.71484375,77.4060783784,35,12,0,http://dprmp.org
1280,221.0,0.0135746606335,0.16742081448,0,334,20,218.330078125,68.1249720445,75,7,28,http://dpsup.up.nic.in
1281,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://dratalld.up.nic.in
1282,73.0,0.0,0.164383561644,4,44,20,428.28515625,97.0150308735,10,19,0,http://drcestatahd.gov.in
1283,0.0,0.0,0.164383561644,0,0,0,0.0,0.0,0,1,0,http://drd.nic.in
1284,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://drda.puducherry.gov.in
1285,177.0,0.0,0.112994350282,0,25,14,205.283203125,93.6006850293,8,8,0,http://drdaahmednagar.gov.in
1286,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://drdafaridabad.gov.in
1287,294.0,0.0510204081633,0.275510204082,0,26,55,739.049804688,94.2019352869,22,21,1,http://drdakangra.com
1288,73.0,0.0,0.164383561644,3,0,2,60.8095703125,88.1738907,4,5,0,http://drdakheda.com
1289,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://drdasirsa.gov.in
1290,1.0,0.0,2.0,0,11,1,414.7109375,98.6532882467,7,9,2,http://drdj.nic.in
1291,284.0,0.0387323943662,0.235915492958,1,46,21,1298.13476562,96.8772051245,41,16,15,http://drdk.nic.in
1292,0.0,0.0,0.235915492958,0,0,0,0.0,0.0,0,1,0,http://drsrkgacyanam.puducherry.gov.in
1293,0.0,0.0,0.235915492958,0,0,0,0.0,0.0,0,1,0,http://drt.gov.in
1294,216.0,0.0,0.268518518519,1,18,14,188.944335938,91.8952444451,13,4,8,http://drtcbe.tn.nic.in
1295,0.0,0.0,0.268518518519,0,0,0,0.0,0.0,0,1,0,http://drtpunjab.gov.in
1296,0.0,0.0,0.268518518519,0,0,0,0.0,0.0,0,1,0,http://drtranchi.nic.in
1297,200.0,0.3,0.24,0,41,50,2210.81738281,92.0902063142,34,11,3,http://drugs.kar.nic.in
1298,398.0,0.0402010050251,0.160804020101,1,5,56,1053.55273438,92.501654558,37,15,0,http://dsag.gujarat.gov.in
1299,177.0,0.0,0.0338983050847,0,140,32,282.0,86.2727171986,70,14,0,http://dscsc.delhigovt.nic.in
1300,0.0,0.0,0.0338983050847,0,0,0,0.0,0.0,0,1,0,http://dsd.dacnet.nic.in
1301,47.0,0.0425531914894,0.0,1,0,1,9.595703125,0.0,2,3,0,http://dsejammu.org
1302,979.0,0.0,0.312563840654,0,19,76,562.16015625,82.0377589238,42,13,26,http://dsiidc.org
1303,0.0,0.0,0.312563840654,0,0,0,0.0,0.0,0,1,0,http://dsirtepp.gov.in
1304,662.0,0.299093655589,0.16918429003,4,30,40,4677.7109375,70.8237786578,242,15,16,http://dslsa.org
1305,620.0,0.0354838709677,0.148387096774,0,24,52,2208.40332031,82.1434462204,15,11,2,http://dsndharyana.gov.in
1306,719.0,0.0,0.753824756606,0,205,62,197.583007812,80.3706907204,92,16,0,http://dsssb.delhigovt.nic.in
1307,527.0,0.0417457305503,0.165085388994,3,5,72,5410.84863281,98.6162962177,65,5,3,http://dst.gov.in
1308,660.0,0.134848484848,0.171212121212,3,98,45,1309.61425781,94.5397805443,109,5,0,http://dst.gujarat.gov.in
1309,476.0,0.0189075630252,0.0483193277311,3,15,34,326.920898438,92.848757494,4,13,0,http://dst.nagaland.gov.in
1310,348.0,0.0,0.0804597701149,1,48,47,360.774414062,88.188115301,27,11,0,http://dstbihar.gov.in
1311,0.0,0.0,0.0804597701149,0,0,0,0.0,0.0,0,1,0,http://dste.puducherry.gov.in
1312,85.0,0.0823529411765,0.352941176471,0,33,21,66.603515625,81.8627019735,4,16,4,http://dstegoa.gov.in
1313,407.0,0.036855036855,0.0884520884521,1,100,57,4878.35351562,98.0808874664,33,17,1,http://dstetripura.nic.in
1314,324.0,0.0,0.123456790123,0,98,22,294.231445312,91.2994991586,49,13,2,http://dstharyana.org
1315,676.0,0.00295857988166,0.199704142012,0,47,63,407.559570312,92.7735353105,20,14,12,http://dstsikkim.gov.in
1316,49.0,0.0,0.142857142857,0,3,21,1983.02929688,96.8547075724,12,15,3,http://dstup.gov.in
1317,0.0,0.0,0.142857142857,0,0,0,0.0,0.0,0,1,0,http://dstwb-council.gov.in
1318,262.0,0.0916030534351,0.12213740458,0,11,27,351.135742188,88.7519016139,7,10,13,http://dsw.nagaland.gov.in
1319,237.0,0.0,0.248945147679,0,35,36,6795.74511719,98.9670984099,89,20,0,http://dswcpunjab.gov.in
1320,412.0,0.0825242718447,0.0606796116505,2,23,22,2364.375,90.3185715702,58,17,7,http://dsywmp.gov.in
1321,0.0,0.0,0.0606796116505,0,0,0,0.0,0.0,0,1,0,http://dt.andaman.gov.in
1322,386.0,0.0,0.137305699482,3,58,57,552.788085938,89.5955340029,17,9,1,http://dta.rajasthan.gov.in
1323,0.0,0.0,0.137305699482,0,0,0,0.0,0.0,0,1,0,http://dtd.dacnet.nic.in/index.htm
1324,0.0,0.0,0.137305699482,0,0,0,231.150390625,96.6750880869,2,1,0,http://dte.gswan.gov.in
1325,1938.0,0.00361197110423,0.12693498452,1,169,161,1310.10742188,95.5963624166,35,12,0,http://dte.kar.nic.in
1326,141.0,0.0,0.205673758865,2,134,30,595.931640625,82.5550526519,43,11,0,http://dte.telangana.gov.in
1327,304.0,0.0263157894737,0.361842105263,2,158,51,2431.71191406,94.6424462255,46,6,0,http://dteap.nic.in
1328,7.0,1.0,0.0,0,0,1,0.4296875,0.0,0,1,0,http://dteassam.in
1329,230.0,0.64347826087,0.213043478261,7,20,10,388.956054688,86.9828843735,1,5,4,http://dtenagaland.org.in
1330,124.0,0.0483870967742,0.233870967742,2,68,22,38.1923828125,59.710041167,13,4,4,http://dtepunjab.gov.in
1331,28.0,0.0,0.0,0,15,1,445.2890625,98.3810551433,13,18,0,http://dteyssjk.nic.in
1332,484.0,0.576446280992,0.21694214876,1,19,21,12923.3320312,98.0749676654,8,11,17,http://ducc.du.ac.in
1333,241.0,1.08298755187,0.0331950207469,0,6,26,672.470703125,98.1135911474,1,12,3,http://dudubasantgarh.gov.in
1334,489.0,0.118609406953,0.531697341513,0,15,89,598.763671875,63.773824319,33,10,8,http://dumka.nic.in
1335,314.0,0.0445859872611,0.140127388535,0,10,34,3141.30078125,98.3462202785,16,6,8,http://dungarpur.rajasthan.gov.in
1336,698.0,0.0,0.174785100287,0,45,138,4.228515625,0.0,0,5,0,http://dungarpurpolice.rajasthan.gov.in
1337,417.0,0.0887290167866,0.0815347721823,0,27,97,2135.82226562,95.7183589824,65,15,0,http://durg.gov.in
1338,0.0,0.0,0.0815347721823,0,0,0,0.0,0.0,0,1,0,http://dwcdkar.gov.in
1339,381.0,0.0,0.286089238845,0,45,23,342.729492188,76.4590901967,38,11,9,http://e-gpf.bihar.gov.in
1340,267.0,0.0187265917603,0.0936329588015,2,27,19,531.965820312,94.1237266698,24,14,2,http://e-mamta.gujarat.gov.in
1341,125.0,0.016,0.624,0,12,44,322.344726562,80.2100090584,10,12,26,http://e-nagarsewaup.gov.in/ulbapps
1342,89.0,0.0,0.539325842697,9,44,8,382.23046875,76.3433689998,7,6,0,http://eSamadhan.nic.in
1343,321.0,0.0685358255452,0.1246105919,0,16,19,771.182617188,95.3317183557,10,14,2,http://eacpm.gov.in
1344,342.0,0.0116959064327,0.0818713450292,4,13,3,6060.71582031,99.8375649535,4,4,1,http://eaindustry.nic.in
1345,389.0,0.0154241645244,0.282776349614,4,169,47,579.755859375,97.5723887008,33,6,12,http://eands.dacnet.nic.in
1346,136.0,0.0661764705882,0.102941176471,0,3,15,63.6103515625,76.0596895774,1,7,11,http://eap.up.nic.in
1347,393.0,0.175572519084,0.0483460559796,2,8,57,1403.06933594,80.3366364061,6,20,0,http://eastgarohills.gov.in
1348,509.0,0.090373280943,0.178781925344,0,28,92,809.721679688,88.016353999,39,12,0,http://eastkhasihills.gov.in
1349,51.0,0.0,0.0980392156863,0,21,1,145.416015625,89.2885444509,2,4,3,http://easynicsms.gov.in
1350,559.0,0.0,0.38282647585,0,184,24,297.09765625,71.4388550692,10,11,1,http://eauction.gov.in
1351,0.0,0.0,0.38282647585,0,0,0,0.0,0.0,0,1,0,http://ebizkarnataka.gov.in
1352,382.0,0.0,0.256544502618,1,184,4,636.448242188,71.6500721932,4,7,0,http://ebook.mca.gov.in
1353,0.0,0.0,0.256544502618,0,0,0,0.0,0.0,0,1,0,http://ec.maharashtra.gov.in
1354,13.0,0.0,0.384615384615,0,2,1,1274.12695312,69.8568106531,3,7,0,http://ecbse.nic.in
1355,770.0,0.11038961039,0.123376623377,1,10,18,188.817382812,95.4843314421,14,8,0,http://ece.nitk.ac.in
1356,0.0,0.0,0.123376623377,0,0,0,0.0,0.0,0,1,0,http://echallanfbd.haryanapolice.gov.in
1357,291.0,0.00343642611684,0.821305841924,0,10,36,694.783203125,94.1924892263,15,13,4,http://echs.gov.in
1358,9.0,0.222222222222,0.0,1,0,3,87.8232421875,93.965373453,2,6,0,http://eci-citizenservices.nic.in
1359,684.0,0.0102339181287,0.0584795321637,1,157,116,320.77734375,92.6180299322,63,21,2,http://eci.nic.in
1360,672.0,0.0,0.885416666667,1,241,6,4.8994140625,0.0,1,6,3,http://eciresults.nic.in
1361,489.0,0.118609406953,0.153374233129,0,9,71,1916.16699219,94.0109216652,22,11,42,http://ecisveep.nic.in
1362,0.0,0.0,0.153374233129,0,0,0,0.0,0.0,0,1,0,http://eclipping.delhigovt.nic.in
1363,850.0,0.00941176470588,0.14,1,4,39,36.67578125,63.7448077538,69,11,17,http://economics.puchd.ac.in
1364,407.0,0.0,0.965601965602,0,254,67,133.533203125,55.2750515585,93,7,74,http://ecostat.tripura.gov.in
1365,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://ecostatassam.nic.in
1366,273.0,0.018315018315,0.040293040293,0,36,3,179.8828125,95.7149837134,19,14,2,http://ecostatjk.nic.in
1367,417.0,0.0695443645084,0.213429256595,2,38,51,965.109375,95.447609565,13,14,12,http://ecourts.gov.in
1368,38.0,0.0,0.0,0,0,10,750.541992188,94.5423554593,3,13,0,http://edisnic.gov.in
1369,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,http://edistrict.assam.gov.in/eDistrict
1370,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,http://edistrict.assamgov.in
1371,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,http://edistrict.delhigovt.nic.in
1372,261.0,0.0,0.245210727969,1,16,24,4252.53320312,92.1964022364,38,9,8,http://edistrict.hp.gov.in
1373,0.0,0.0,0.245210727969,1,0,0,408.071289062,97.7210343053,9,10,0,http://edistrict.punjabgovt.gov.in
1374,7.0,1.0,0.0,0,0,0,0.255859375,0.0,0,1,0,http://edistrict.tn.gov.in
1375,188.0,0.101063829787,0.0851063829787,2,15,32,1171.9296875,88.8727692708,36,16,4,http://edistrict.tripura.gov.in
1376,312.0,0.0448717948718,0.0,1,5,34,3194.34277344,97.2633809711,20,11,0,http://edistrict.uk.gov.in
1377,314.0,0.0636942675159,0.0732484076433,1,5,33,112.498046875,37.1204361187,19,11,0,http://edistrict.uk.gov.in/Edistrict-EN/MainSecureSewaLogin.aspx
1378,594.0,0.0791245791246,0.0774410774411,3,3,51,1701.36035156,90.4198903336,49,12,40,http://edistrict.up.nic.in
1379,226.0,0.0221238938053,0.176991150442,0,5,14,534.836914062,90.9681507031,11,16,3,http://edistrictodisha.gov.in
1380,226.0,0.0221238938053,0.176991150442,0,5,14,18.361328125,11.4083608127,11,16,3,http://edistrictodisha.gov.in/edistrict/index.php
1381,510.0,0.0745098039216,0.619607843137,1,189,131,238.2734375,88.31683006,3,8,8,http://edodisha.gov.in
1382,30128.0,0.00292087095061,0.136384758364,2,239,31,9234.24511719,95.3964454026,2085,12,4,http://educationhp.org
1383,437.0,0.0,0.610983981693,2,232,24,3227.88964844,90.5586654884,52,18,0,http://educationportal.uk.gov.in
1384,156.0,0.115384615385,0.275641025641,1,102,40,192.196289062,89.7707930024,25,8,10,http://edudel.gov.in
1385,87.0,0.0,0.0804597701149,0,49,11,224.573242188,97.9635854464,13,10,1,http://edustud.nic.in
1386,0.0,0.0,0.0804597701149,0,0,0,0.0,0.0,0,1,0,http://eeiner.ac.in
1387,0.0,0.0,0.0804597701149,0,0,0,0.0,0.0,0,1,0,http://eemis.hp.nic.in
1388,12.0,0.0,0.0,0,0,0,0.216796875,0.0,0,1,0,http://efa.gov.in
1389,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://efc.planningcommission.nic.in
1390,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://efilelabourreturn.gov.in
1391,175.0,0.0,0.0285714285714,0,83,17,105.921875,71.786030388,18,5,1,http://egazette.bih.nic.in
1392,344.0,0.0,0.116279069767,3,95,28,508.036132812,74.0441228767,22,11,9,http://egazette.nic.in
1393,242.0,0.0,0.128099173554,3,2701,24,993.529296875,85.9903044505,689,10,5,http://eglibnet.nic.in
1394,4.0,0.0,0.25,0,0,0,0.21484375,0.0,0,1,0,http://egmmsplsgsy.cgg.gov.in
1395,418.0,0.0933014354067,0.346889952153,0,10,33,2427.37109375,95.4100935458,36,11,10,http://egovstandards.gov.in
1396,0.0,0.0,0.346889952153,0,0,0,0.0,0.0,0,1,0,http://egram.rajasthan.gov.in
1397,443.0,0.0541760722348,0.115124153499,1,9,34,4311.52539062,99.1920954962,55,12,6,http://egranthalaya.nic.in
1398,106.0,0.0566037735849,0.0377358490566,0,27,15,318.169921875,94.5470617484,6,8,0,http://egroops.kerala.gov.in
1399,172.0,0.0,0.529069767442,4,5,5,743.625,75.5792727769,4,11,14,http://ehospital.nic.in
1400,54.0,0.0925925925926,0.277777777778,0,5,1,2556.0,92.5711331793,7,9,1,http://ehrms.wbpolice.gov.in
1401,247.0,0.0242914979757,0.133603238866,0,22,18,733.352539062,78.8691169754,23,10,3,http://ekalyan.cgg.gov.in
1402,95.0,0.0,0.389473684211,1,49,17,269.017578125,98.5287177737,8,10,0,http://ekalyan.jharkhand.gov.in
1403,504.0,0.384920634921,0.218253968254,0,19,38,6815.71875,96.7696168783,12,17,22,http://ekbharat.gov.in
1404,0.0,0.0,0.218253968254,0,0,0,0.0,0.0,0,1,0,http://ekbharatshreshthabharat.gov.in
1405,78.0,0.24358974359,0.0512820512821,0,9,17,183.263671875,71.1182871333,13,7,0,http://ekosh.uk.gov.in
1406,0.0,0.0,0.0512820512821,0,0,0,0.0,0.0,0,1,0,http://elearning.bsnl.co.in
1407,240.0,0.170833333333,0.1875,2,1,7,1174.43359375,53.4964494188,10,7,23,http://electoralsearch.in
1408,70.0,0.0,0.157142857143,0,37,4,297.033203125,88.1349412484,11,4,1,http://electricity.puducherry.gov.in
1409,88.0,0.0,0.0340909090909,0,29,1,143.609375,75.0958818409,4,6,0,http://elitigation.delhigovt.nic.in
1410,258.0,0.131782945736,0.403100775194,5,53,18,872.650390625,94.2335109681,15,9,13,http://emausamhau.gov.in
1411,0.0,0.0,0.403100775194,0,0,0,0.0,0.0,0,1,0,http://emi.guj.nic.in
1412,372.0,0.483870967742,0.317204301075,1,3,64,106.173828125,85.8740641269,13,9,26,http://emigrate.gov.in
1413,0.0,0.0,0.317204301075,0,0,0,0.0,0.0,0,1,0,http://emitra.gov.in
1414,100.0,0.53,0.3,3,11,15,9528.42089844,99.2591960954,979,8,44,http://emitra.rajasthan.gov.in/content/emitra/en/home.html
1415,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://emmc.gov.in
1416,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://empcom.gov.in
1417,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://employability.ocac.in
1418,399.0,0.0,0.0877192982456,0,148,32,1699.14257812,97.2153924141,71,17,0,http://employment.delhigovt.nic.in
1419,118.0,0.118644067797,0.21186440678,0,2,35,701.000976562,96.9128965974,35,15,0,http://employment.tripura.gov.in
1420,0.0,0.0,0.21186440678,0,0,0,0.0,0.0,0,1,0,http://employmentbankwb.gov.in
1421,0.0,0.0,0.21186440678,0,0,0,0.0,0.0,0,1,0,http://employmentdirectoratewb.gov.in
1422,386.0,0.0,0.0621761658031,3,42,63,1085.57128906,91.0805352524,20,15,1,http://employmentkerala.gov.in
1423,4.0,0.0,1.0,0,10,0,123.892578125,98.9051440102,3,4,0,http://employmentnews.gov.in
1424,242.0,0.0,0.243801652893,2,167,11,109.880859375,37.0109671341,17,11,13,http://employmentservicemanipur.nic.in
1425,427.0,0.0491803278689,0.0936768149883,0,8,51,2480.48144531,96.9002127154,19,18,22,http://empmissionodisha.gov.in
1426,8.0,0.0,0.0,0,1,0,0.3837890625,0.0,0,1,1,http://empri.kar.nic.in
1427,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,http://emprienvis.nic.in
1428,325.0,0.0738461538462,0.350769230769,0,30,31,1124.8828125,96.6785602667,9,13,6,http://empsconline.gov.in
1429,278.0,0.0,0.359712230216,2,61,23,340.64453125,91.5403359899,19,12,6,http://emptrg.kar.nic.in
1430,1.0,0.0,1.0,0,2,0,29.1513671875,98.2982144652,1,2,0,http://emshousingkerala.gov.in
1431,0.0,0.0,1.0,0,0,0,0.0,0.0,0,1,0,http://en.manipuruniv.ac.in
1432,228.0,0.0482456140351,0.0833333333333,0,1,42,218.818359375,95.4978354978,29,10,0,http://energy.odisha.gov.in
1433,0.0,0.0,0.0833333333333,0,0,0,0.0,0.0,0,1,0,http://energy.rajasthan.gov.in
1434,127.0,0.0,0.204724409449,0,46,17,47.5,77.8967927632,19,8,6,http://energy.up.nic.in
1435,360.0,0.0361111111111,0.102777777778,0,58,106,5661.38183594,97.9477528589,34,17,1,http://engineersindia.eil.co.in
1436,131.0,0.0,0.167938931298,19,179,23,826.663085938,86.9853975709,36,7,14,http://enquiry.indianrail.gov.in
1437,18.0,0.0,1.11111111111,0,4,0,0.7314453125,0.0,0,1,1,http://enrich.nic.in
1438,34.0,0.176470588235,0.117647058824,0,5,12,156.337890625,75.1015054032,10,4,0,http://enttax.uk.gov.in
1439,1146.0,0.0314136125654,0.114310645724,1,12,95,2922.12109375,95.328769101,11,15,23,http://environment.rajasthan.gov.in/content/environment/en/rajasthan-state-pollution-control-board.html
1440,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://environment.up.nic.in
1441,1663.0,0.0,0.625977149729,2,32,143,1663.78515625,77.659363415,45,16,174,http://environmentclearance.nic.in
1442,249.0,0.0,0.0722891566265,0,60,31,90.5751953125,81.1631392252,6,13,7,http://environmentmanipur.nic.in
1443,0.0,0.0,0.0722891566265,0,0,0,0.0,0.0,0,1,0,http://envis-eptri.ap.nic.in
1444,0.0,0.0,0.0722891566265,0,0,0,0.0,0.0,0,1,0,http://envis.maharashtra.gov.in
1445,318.0,0.106918238994,0.248427672956,3,49,40,24114.7626953,98.8195525166,54,12,13,http://envis.nic.in
1446,8.0,0.0,0.0,0,1,0,0.3837890625,0.0,0,1,1,http://envisempri.kar.nic.in
1447,1588.0,0.0207808564232,0.103274559194,0,22,92,14759.4228516,99.7582053149,32,11,8,http://eoc.du.ac.in
1448,0.0,0.0,0.103274559194,0,0,0,0.0,0.0,0,1,0,http://epanchayat.gov.in
1449,244.0,0.016393442623,0.172131147541,6,45,39,2386.23730469,93.6161836246,18,15,1,http://epanjiyan.nic.in
1450,336.0,0.360119047619,0.35119047619,2,10,40,7646.10546875,94.9781036404,35,12,32,http://epashuhaat.gov.in
1451,0.0,0.0,0.35119047619,0,0,0,0.0,0.0,0,1,0,http://epathshala.GOV.in
1452,332.0,0.0451807228916,0.0481927710843,3,9,12,1808.96289062,81.775425966,10,15,18,http://epension.wbhed.gov.in
1453,0.0,0.0,0.0481927710843,0,0,0,0.0,0.0,0,1,0,http://epfbng.kar.nic.in
1454,0.0,0.0,0.0481927710843,0,0,0,0.0,0.0,0,1,0,http://epfdehradun.gov.in
1455,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://epfdelhi.gov.in
1456,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://epfglb.kar.nic.in
1457,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://epfguwahati.gov.in
1458,1629.0,0.0036832412523,0.107427869859,1,1,48,3019.84765625,96.2278855644,51,9,9,http://epfhimachal.nic.in
1459,124.0,0.258064516129,0.177419354839,0,7,9,131.837890625,92.4215937542,3,4,1,http://epfigms.gov.in
1460,1629.0,0.0036832412523,0.107427869859,1,1,48,61.8486328125,100.0,51,9,9,http://epfindia.gov.in
1461,0.0,0.0,0.107427869859,0,0,0,0.0,0.0,0,1,0,http://epfjharkhand.nic.in
1462,0.0,0.0,0.107427869859,0,0,0,0.0,0.0,0,1,0,http://epfo-hyd.ap.nic.in
1463,103.0,0.0,0.242718446602,3,0,2,61.3369140625,87.4158162047,4,7,0,http://epfojalpaiguri.org
1464,146.0,0.13698630137,0.397260273973,0,61,34,2156.17089844,93.8263133747,56,11,6,http://epos.ap.gov.in/ePos
1465,0.0,0.0,0.397260273973,0,0,0,0.0,0.0,0,1,0,http://epostoffice.gov.in
1466,138.0,0.13768115942,0.311594202899,0,43,29,1960.50585938,93.5332877058,56,12,6,http://epostr.gov.in
1467,196.0,0.198979591837,0.326530612245,5,11,8,440.813476562,58.4167233431,4,7,14,http://eproc.karnataka.gov.in
1468,0.0,0.0,0.326530612245,0,0,0,0.0,0.0,0,1,0,http://eprocpbpwd.gov.in
1469,428.0,0.114485981308,0.397196261682,5,105,74,1071.94726562,90.2647780671,27,13,0,http://eprocure.gov.in
1470,281.0,0.0996441281139,0.224199288256,6,92,68,238.80078125,76.0759328023,8,7,0,http://eprocure.gov.in/mmp
1471,782.0,0.0,0.54347826087,0,220,32,306.009765625,70.4643949016,10,12,1,http://eprocuregsl.nic.in
1472,677.0,0.0,0.642540620384,0,220,34,310.918945312,71.0890411174,10,11,1,http://eprocuremidhani.nic.in
1473,63.0,0.0,0.15873015873,2,32,14,491.35546875,96.1327482172,11,10,0,http://epunjabschool.gov.in
1474,14.0,1.0,1.14285714286,0,15,0,1.4873046875,0.0,2,1,2,http://ercmp.nic.in
1475,0.0,0.0,1.14285714286,0,0,0,181.720703125,99.5233284251,2,11,0,http://erms.man.nic.in
